# Instrument-source: 'FullInstrument_v4_elastic_resolution.instr'
# Date: Wed Nov 10 12 02 2021
# Ncount: 10000000
# Numpoints: 146
# Param: pds_dist = 0.05
# type: multiarray_1d(146)
# title: Scan of pds_dist
# xlabel: 'pds_dist'
# ylabel: 'Intensity'
# xvars: pds_dist
# yvars: (Vir_SlitMonitor_I,Vir_SlitMonitor_ERR) (SlitMonitor_I,SlitMonitor_ERR) (BackEndMonitor_I,BackEndMonitor_ERR) (psd_tube1_1_1_I,psd_tube1_1_1_ERR) (psd_tube1_1_2_I,psd_tube1_1_2_ERR) (psd_tube1_1_3_I,psd_tube1_1_3_ERR) (psd_tube1_1_4_I,psd_tube1_1_4_ERR) (psd_tube1_1_5_I,psd_tube1_1_5_ERR) (psd_tube1_1_6_I,psd_tube1_1_6_ERR) (psd_tube1_1_7_I,psd_tube1_1_7_ERR) (psd_tube1_2_1_I,psd_tube1_2_1_ERR) (psd_tube1_2_2_I,psd_tube1_2_2_ERR) (psd_tube1_2_3_I,psd_tube1_2_3_ERR) (psd_tube1_2_4_I,psd_tube1_2_4_ERR) (psd_tube1_2_5_I,psd_tube1_2_5_ERR) (psd_tube1_2_6_I,psd_tube1_2_6_ERR)
# xlimits: 0.05 1.5
# filename: mccode.dat
# variables: pds_dist Vir_SlitMonitor_I Vir_SlitMonitor_ERR SlitMonitor_I SlitMonitor_ERR BackEndMonitor_I BackEndMonitor_ERR psd_tube1_1_1_I psd_tube1_1_1_ERR psd_tube1_1_2_I psd_tube1_1_2_ERR psd_tube1_1_3_I psd_tube1_1_3_ERR psd_tube1_1_4_I psd_tube1_1_4_ERR psd_tube1_1_5_I psd_tube1_1_5_ERR psd_tube1_1_6_I psd_tube1_1_6_ERR psd_tube1_1_7_I psd_tube1_1_7_ERR psd_tube1_2_1_I psd_tube1_2_1_ERR psd_tube1_2_2_I psd_tube1_2_2_ERR psd_tube1_2_3_I psd_tube1_2_3_ERR psd_tube1_2_4_I psd_tube1_2_4_ERR psd_tube1_2_5_I psd_tube1_2_5_ERR psd_tube1_2_6_I psd_tube1_2_6_ERR
0.49 4.79557E+8 296386 8.91459E+6 40283.3 8.00316E+6 3717.46 3100.45 225.232 2338.64 199.964 3085.47 228.779 3207.56 235.001 2991.36 226.74 3150.65 233.791 3080.51 227.77 2159 188.399 2394.24 203.675 2730.28 217.43 2955.46 223.786 2664.15 213.9 2841.3 219.359
0.50 4.79702E+8 296388 9.01304E+6 40496.7 8.07239E+6 3734.82 3294.63 235.835 3152.22 231.914 3176.24 233.676 2773.16 217.841 3019.24 225.642 2928.91 225.343 2897.11 222.079 2563.57 208.782 2747.27 219.735 2779.49 218.12 3022.37 226.545 2501.41 206 2873.43 218.595
0.51 4.79238E+8 296268 9.06295E+6 40640.7 8.12828E+6 3749.83 2925.02 224.207 2938.83 224.689 3071.59 229.174 3397.56 241.868 2923.86 222.242 3350.92 241.218 3509.95 243.288 2469.86 203.413 2397.78 200.889 2572 209.236 2483 207.597 2755.68 214.1 2563.66 208.038
0.52 4.79296E+8 296283 9.04055E+6 40565.7 8.11541E+6 3744.57 2586.66 211.388 2961.51 222.266 3195.39 233.582 3095.53 225.626 2952.37 224.41 3693.31 252.773 3500.63 245.477 2150.48 192.865 2303.63 196.018 2939.69 223.505 2555.24 210.24 3025.42 230.168 2652.39 213.318
0.53 4.79478E+8 296352 9.05521E+6 40580.5 8.1184E+6 3742.4 2617.96 211.732 2911.14 220.183 3207.07 234.615 2851.19 224.668 3127.34 231.941 3263.18 237.557 2999.46 224.834 2209.11 190.777 2909.42 223.168 2646.43 211.857 2853.63 221.131 2770.06 217.835 2295.64 196.821
0.54 4.7972E+8 296408 9.04505E+6 40578.6 8.12843E+6 3747.61 2677.71 211.965 3086.4 225.579 3225.15 234.257 3187.71 233.523 3200.88 234.792 2981.26 224.066 3319.27 237.732 2694.18 212.972 2626.7 211.203 2355.08 198.889 2806.41 219.073 2626.53 212.341 2740.01 218.206
0.55 4.7952E+8 296381 9.18246E+6 40901.4 8.2374E+6 3773.61 2697.54 215.034 3025.69 227.339 3201.56 235.315 3068.44 228.316 3183.75 231.584 3610.49 247.887 3083.89 228.568 2497.49 207.494 2632.89 212.172 2536.55 209.274 2650.67 210.702 2421.37 202.358 3307.41 236.825
0.56 4.79231E+8 296269 9.00018E+6 40462.7 8.06954E+6 3731.18 2993.65 227.192 3015.9 224.233 3072.12 228.613 3403.32 238.144 3069.44 228.074 3495.07 244.129 3249.48 234.39 2500.72 207.431 2561.05 208.438 2400.34 204.21 2610.97 210.013 2867.54 219.838 2812.11 219.712
0.57 4.7958E+8 296389 9.0193E+6 40516.7 8.09133E+6 3738.51 2552.71 207.994 2914.83 222.559 2645.07 211.25 3104.3 229.473 3170.27 231.404 3006.45 222.939 3555.92 247.893 2118.55 186.601 2361.52 200.886 2664 214.171 2828.67 219.648 2742.84 215.578 2580.22 209.672
0.58 4.79927E+8 296484 9.01436E+6 40492.2 8.08977E+6 3737.62 3284.16 236.934 2978.22 224.721 3187.6 234.924 3246.9 236.753 3115.3 227.916 3453.65 242.431 3932.61 259.297 2794.31 217.682 2690.05 212.324 2561.38 210.206 2615.82 210.652 2565.79 211.295 2675.64 211.852
0.59 4.79551E+8 296358 9.10666E+6 40690.8 8.16054E+6 3752.44 2851.35 221.978 3207.95 235.411 3413.36 242.652 3612.47 249.884 3052.68 227.002 3323.23 236.723 2954.47 224.74 2791.5 216.402 2575.17 207.516 2423.45 200.758 2363.2 197.662 2858.72 219.528 2840.02 220.101
